benchmark,task_column,task_id,representativeness_score,leave_one_out_aggregate_correlation,useful_representativeness_score,mean_abs_similarity_to_peer_tasks,difficulty_tier,task_score,observed_mean,observed_std,strength_correlation
humanevalfix,humanevalfix/python-94,python-94,0.9829555797450584,0.982691642238309,0.10941890480550312,0.8779566513279793,saturated,0.9785714285714284,0.9785714285714284,0.1113461233437135,-0.0370368443182662
humanevalfix,humanevalfix/python-8,python-8,0.9829555797450584,0.982691642238309,0.07294593653700208,0.8779566513279793,saturated,0.9857142857142858,0.9857142857142858,0.074230748895809,-0.0370368443182662
humanevalfix,humanevalfix/python-95,python-95,0.9829555797450584,0.982691642238309,0.10941890480550312,0.8779566513279793,saturated,0.9785714285714284,0.9785714285714284,0.1113461233437135,-0.0370368443182662
humanevalfix,humanevalfix/python-97,python-97,0.9829555797450584,0.9826916422383092,0.07559166478756223,0.877956651327979,saturated,0.9857142857142858,0.9846153846153848,0.0769230769230769,-0.0370368443182662
humanevalfix,humanevalfix/python-78,python-78,0.9829555797450584,0.982691642238309,0.10941890480550312,0.8779566513279793,saturated,0.9785714285714284,0.9785714285714284,0.1113461233437135,-0.0370368443182662
humanevalfix,humanevalfix/python-77,python-77,0.9829555797450584,0.982691642238309,0.1823648413425053,0.8779566513279793,saturated,0.9642857142857144,0.9642857142857144,0.1855768722395226,-0.0370368443182662
humanevalfix,humanevalfix/python-76,python-76,0.9829555797450584,0.982691642238309,0.10941890480550312,0.8779566513279793,saturated,0.9785714285714284,0.9785714285714284,0.1113461233437135,-0.0370368443182662
humanevalfix,humanevalfix/python-98,python-98,0.9829555797450584,0.9826916422383092,0.07559166478756223,0.877956651327979,saturated,0.9857142857142858,0.9846153846153848,0.0769230769230769,-0.0370368443182662
humanevalfix,humanevalfix/python-75,python-75,0.9829555797450584,0.982691642238309,0.07294593653700208,0.8779566513279793,saturated,0.9857142857142858,0.9857142857142858,0.074230748895809,-0.0370368443182662
humanevalfix,humanevalfix/python-86,python-86,0.9829555797450584,0.982691642238309,0.14846707732200531,0.8779566513279793,saturated,0.9714285714285714,0.9703703703703704,0.1510820596620085,-0.0370368443182662
humanevalfix,humanevalfix/python-102,python-102,0.9818285303641612,0.9815473038451593,0.11794045402682621,0.8771498641313543,saturated,0.9714285714285714,0.9692307692307692,0.1201576873216408,-0.0473777390661478
humanevalfix,humanevalfix/python-128,python-128,0.9818285303641611,0.9815473038451594,0.11391611417721365,0.8771498641313542,saturated,0.9714285714285714,0.9714285714285714,0.1160576914947994,-0.0473777390661478
humanevalfix,humanevalfix/python-151,python-151,0.9818285303641611,0.9815473038451594,0.11391611417721365,0.8771498641313542,saturated,0.9714285714285714,0.9714285714285714,0.1160576914947994,-0.0473777390661478
humanevalfix,humanevalfix/python-133,python-133,0.9818285303641611,0.9815473038451594,0.11587622123637013,0.8771498641313542,saturated,0.9714285714285714,0.9703703703703704,0.1180546477815498,-0.0473777390661478
humanevalfix,humanevalfix/python-42,python-42,0.9818285303641611,0.9815473038451594,0.11391611417721365,0.8771498641313542,saturated,0.9714285714285714,0.9714285714285714,0.1160576914947994,-0.0473777390661478
humanevalfix,humanevalfix/python-107,python-107,0.9818285303641611,0.9815473038451594,0.11587622123637013,0.8771498641313542,saturated,0.9714285714285714,0.9703703703703704,0.1180546477815498,-0.0473777390661478
humanevalfix,humanevalfix/python-79,python-79,0.9818285303641611,0.9815473038451594,0.11391611417721365,0.8771498641313542,saturated,0.9714285714285714,0.9714285714285714,0.1160576914947994,-0.0473777390661478
humanevalfix,humanevalfix/python-20,python-20,0.9818285303641611,0.9815473038451594,0.11391611417721365,0.8771498641313542,saturated,0.9714285714285714,0.9714285714285714,0.1160576914947994,-0.0473777390661478
humanevalfix,humanevalfix/python-162,python-162,0.9818285303641611,0.9815473038451594,0.11587622123637013,0.8771498641313542,saturated,0.9714285714285714,0.9703703703703704,0.1180546477815498,-0.0473777390661478
humanevalfix,humanevalfix/python-0,python-0,0.9818285303641611,0.9815473038451594,0.11391611417721365,0.8771498641313542,saturated,0.9714285714285714,0.9714285714285714,0.1160576914947994,-0.0473777390661478
ineqmath,ineqmath/88,88,0.9811272619058602,0.9806923422564632,0.26125483112562814,0.8564324851122124,easy,0.8726190714285714,0.8628205384615384,0.2663983594737877,-0.0946038636077633
humanevalfix,humanevalfix/python-1,python-1,0.9792839710776695,0.9789637854885543,0.15651830909872022,0.8739127380903945,saturated,0.9571428571428572,0.953846153846154,0.1598816130063579,-0.0533758324561238
kumo,kumo/chemicalcompoundsenv-t4-a6-v1-s0,chemicalcompoundsenv-t4-a6-v1-s0,0.9788376312185301,0.978519745479649,0.15718106508389562,0.7256652849205969,saturated,0.9642857142857144,0.9444444444444444,0.1606314699422329,-0.0522620774969747
kumo,kumo/mlenv-t4-a6-v1-s0,mlenv-t4-a6-v1-s0,0.9788376312185301,0.9785197454796489,0.16546462201636603,0.7256652849205968,saturated,0.9642857142857144,0.9375,0.1690968657308585,-0.0522620774969747
kumo,kumo/pollutionenv-t4-a6-v1-s1,pollutionenv-t4-a6-v1-s1,0.97883763121853,0.9785197454796492,0.16116795807900094,0.7256652849205967,saturated,0.9642857142857144,0.9411764705882352,0.1647058823529411,-0.0522620774969747
kumo,kumo/pharmaceuticalenv-t4-a6-v1-s0,pharmaceuticalenv-t4-a6-v1-s0,0.97883763121853,0.9785197454796492,0.16116795807900094,0.7256652849205967,saturated,0.9642857142857144,0.9411764705882352,0.1647058823529411,-0.0522620774969747
kumo,kumo/martialartsenv-t4-a6-v1-s0,martialartsenv-t4-a6-v1-s0,0.97883763121853,0.9785197454796492,0.16116795807900094,0.7256652849205967,saturated,0.9642857142857144,0.9411764705882352,0.1647058823529411,-0.0522620774969747
kumo,kumo/detectiveenv-t4-a6-v1-s1,detectiveenv-t4-a6-v1-s1,0.97883763121853,0.9785197454796492,0.15346964043808825,0.7256652849205968,saturated,0.9642857142857144,0.9473684210526316,0.1568385729026457,-0.0522620774969747
ineqmath,ineqmath/3,3,0.9784968808324178,0.9780020251441193,0.2926340350130975,0.8541093274609969,easy,0.8732142857142857,0.8634615384615384,0.2992161851300611,-0.0840020093473513
humanevalfix,humanevalfix/python-113,python-113,0.9755484917515407,0.9751713006294084,0.18641646042442617,0.8705527078113222,saturated,0.9571428571428572,0.9555555555555556,0.1911627837120583,-0.0438949181512825
ineqmath,ineqmath/68,68,0.9751289239895439,0.9745575688431276,0.2901543679870908,0.8511347414637498,easy,0.8767857142857143,0.8673076923076923,0.2977293258637616,-0.0820711791749716
ineqmath,ineqmath/62,62,0.9745272230246738,0.9739422296294281,0.2850767647644103,0.8506033180078878,easy,0.8610119285714285,0.8503205384615384,0.2927039778045954,-0.0939595158654552
humanevalfix,humanevalfix/python-116,python-116,0.9739976022485116,0.9735968091595505,0.18806147140653523,0.8701718044472324,saturated,0.95,0.9481481481481482,0.1931615527467451,0.1519946377027178
ineqmath,ineqmath/26,26,0.9739576153142047,0.9733597191255625,0.28555463438599654,0.8501002393763818,easy,0.8741071428571429,0.864423076923077,0.2933700961475274,-0.0850566193641932
kumo,kumo/storageenv-t4-a6-v1-s1,storageenv-t4-a6-v1-s1,0.9732996272027042,0.9728997013193716,0.20087435839016274,0.7238984870536307,saturated,0.95,0.9176470588235294,0.2064697502915793,-0.058025703550982
kumo,kumo/plantenv-t4-a6-v1-s0,plantenv-t4-a6-v1-s0,0.9709233330785311,0.9704883506360674,0.18760883344918486,0.7211516145742917,saturated,0.9571428571428572,0.9294117647058824,0.1933138438253527,-0.0533758407444687
kumo,kumo/economicenv-t4-a6-v1-s0,economicenv-t4-a6-v1-s0,0.9709233330785311,0.9704883506360676,0.06253627781639494,0.7211516145742917,saturated,0.9857142857142858,0.9764705882352942,0.0644379479417842,-0.0533758407444687
kumo,kumo/historicalenv-t4-a6-v1-s1,historicalenv-t4-a6-v1-s1,0.9709233330785311,0.9704883506360674,0.06099901278198312,0.7211516145742917,saturated,0.9857142857142858,0.977777777777778,0.0628539361054708,-0.0533758407444687
kumo,kumo/musicenv-t12-a16-v1-s1,musicenv-t12-a16-v1-s1,0.9709233330785311,0.9704883506360674,0.18299703834594955,0.7211516145742917,saturated,0.9571428571428572,0.9333333333333332,0.1885618083164126,-0.0533758407444687
kumo,kumo/currencyenv-t4-a6-v1-s0,currencyenv-t4-a6-v1-s0,0.9709233330785311,0.9704883506360676,0.06253627781639494,0.7211516145742917,saturated,0.9857142857142858,0.9764705882352942,0.0644379479417842,-0.0533758407444687
kumo,kumo/musicenv-t4-a6-v1-s1,musicenv-t4-a6-v1-s1,0.9709233330785311,0.9704883506360676,0.12507255563278996,0.7211516145742918,saturated,0.9714285714285714,0.9529411764705882,0.1288758958835685,-0.0533758407444687
kumo,kumo/softwareenv-t4-a6-v1-s1,softwareenv-t4-a6-v1-s1,0.9709233330785311,0.9704883506360674,0.12199802556396643,0.7211516145742917,saturated,0.9714285714285714,0.9555555555555556,0.1257078722109418,-0.0533758407444687
kumo,kumo/cloudenv-t4-a6-v1-s1,cloudenv-t4-a6-v1-s1,0.9709233330785311,0.9704883506360676,0.06253627781639494,0.7211516145742917,saturated,0.9857142857142858,0.9764705882352942,0.0644379479417842,-0.0533758407444687
kumo,kumo/testingenv-t4-a6-v1-s1,testingenv-t4-a6-v1-s1,0.9709233330785311,0.9704883506360676,0.12507255563278996,0.7211516145742917,saturated,0.9714285714285714,0.9529411764705882,0.1288758958835685,-0.0533758407444687
kumo,kumo/geologicalenv-t4-a6-v1-s1,geologicalenv-t4-a6-v1-s1,0.9709233330785311,0.9704883506360674,0.06099901278198312,0.7211516145742917,saturated,0.9857142857142858,0.977777777777778,0.0628539361054708,-0.0533758407444687
kumo,kumo/caridentificationenv-t4-a6-v1-s1,caridentificationenv-t4-a6-v1-s1,0.9709233330785311,0.9704883506360676,0.06253627781639494,0.7211516145742917,saturated,0.9857142857142858,0.9764705882352942,0.0644379479417842,-0.0533758407444687
kumo,kumo/printingtechniqueenv-t4-a6-v1-s0,printingtechniqueenv-t4-a6-v1-s0,0.970923333078531,0.9704883506360674,0.05469115957650326,0.7211516145742914,saturated,0.9857142857142858,0.982608695652174,0.056354266942677,-0.0533758407444687
kumo,kumo/sculptorenv-t4-a6-v1-s0,sculptorenv-t4-a6-v1-s0,0.970923333078531,0.9704883506360674,0.11645860207632809,0.7211516145742914,saturated,0.9714285714285714,0.96,0.12,-0.0533758407444687
kumo,kumo/spiceenv-t4-a6-v1-s1,spiceenv-t4-a6-v1-s1,0.970923333078531,0.9704883506360674,0.12838354130341437,0.7211516145742914,saturated,0.9714285714285714,0.95,0.1322875655532295,-0.0533758407444687
kumo,kumo/soilenv-t4-a6-v1-s0,soilenv-t4-a6-v1-s0,0.970923333078531,0.9704883506360674,0.05822930103816395,0.7211516145742914,saturated,0.9857142857142858,0.98,0.0599999999999999,-0.0533758407444687
kumo,kumo/medicaloodenv-t4-a6-v1-s1,medicaloodenv-t4-a6-v1-s1,0.970923333078531,0.9704883506360674,0.19257531195512145,0.7211516145742914,saturated,0.9571428571428572,0.925,0.1984313483298442,-0.0533758407444687
ineqmath,ineqmath/72,72,0.9700760920594488,0.9693904791215953,0.2314729900789271,0.8466720705309237,easy,0.8895833571428572,0.8810897692307691,0.2387819924625981,-0.0086362174923521
humanevalfix,humanevalfix/python-38,python-38,0.9679012494966635,0.9674080523588054,0.14928658870459888,0.8636740817276349,saturated,0.9642857142857144,0.9629629629629628,0.1543160493037011,-0.045310391038904
humanevalfix,humanevalfix/python-3,python-3,0.9679012494966632,0.9674080523588054,0.14674723709036686,0.8636740817276352,saturated,0.9642857142857144,0.9642857142857144,0.151691147011395,-0.045310391038904
humanevalfix,humanevalfix/python-19,python-19,0.9679012494966632,0.9674080523588054,0.14674723709036686,0.8636740817276352,saturated,0.9642857142857144,0.9642857142857144,0.151691147011395,-0.045310391038904
ineqmath,ineqmath/11,11,0.9669058315764835,0.9661488442176851,0.2506567312249934,0.8438720903410919,easy,0.8794642857142857,0.8701923076923077,0.2594390426745854,-0.0919691771905423
kumo,kumo/starconstellationenv-t4-a6-v1-s0,starconstellationenv-t4-a6-v1-s0,0.9662201479201592,0.9657160395029644,0.12282938213423152,0.7228533633100878,saturated,0.9642857142857144,0.9473684210526316,0.127189957616785,-0.0638665939373582
kumo,kumo/coffeeenv-t4-a6-v1-s0,coffeeenv-t4-a6-v1-s0,0.9662201479201592,0.9657160395029645,0.12559351601500948,0.7228533633100878,saturated,0.9642857142857144,0.9444444444444444,0.130052221230218,-0.0638665939373582
kumo,kumo/rocketfuelenv-t4-a6-v1-s1,rocketfuelenv-t4-a6-v1-s1,0.9662201479201592,0.9657160395029645,0.13504687027340584,0.7228533633100876,saturated,0.9642857142857144,0.9333333333333332,0.1398411797560201,-0.0638665939373582
kumo,kumo/herbenv-t4-a6-v1-s1,herbenv-t4-a6-v1-s1,0.9662201479201589,0.9657160395029644,0.12853917369094806,0.7228533633100879,saturated,0.9642857142857144,0.9411764705882352,0.1331024529292324,-0.0638665939373582
ineqmath,ineqmath/79,79,0.9642044837795822,0.9633868696764312,0.23305283812101546,0.8414862547424681,easy,0.8928571428571427,0.8928571428571427,0.2419099174553728,-0.0852368980832737
mmmlu,mmmlu/mmmlu-id-id-00079,mmmlu-id-id-00079,0.9640498104215085,0.963377650578456,0.38679129761414704,0.7586686774287669,medium,0.6964285714285714,0.6730769230769231,0.4014949873311882,-0.1475513826840534
arc-agi-2,arc-agi-2/db0c5428_0,db0c5428_0,0.963860503680821,0.9628975160786962,0.3021435830200181,0.7849158854372821,hard,0.1857142857142857,0.1999999999999999,0.3137858162210944,0.1165230062585362
mmmlu,mmmlu/mmmlu-pt-br-00117,mmmlu-pt-br-00117,0.9637109978708281,0.9630326235946508,0.38616952282518385,0.7583994227504443,medium,0.6833333214285714,0.6589743461538462,0.4009931889781193,-0.1537933480663107
research-code-bench,research-code-bench/fractalgen_sample_orders,fractalgen_sample_orders,0.9635349960177358,0.9630730519554516,0.379212777836771,0.7880881297920707,medium,0.3285714285714285,0.3636363636363636,0.3937528695946858,-0.1469691666591661
kumo,kumo/craftsmanenv-t4-a6-v1-s1,craftsmanenv-t4-a6-v1-s1,0.962899139417021,0.9623464265539531,0.09623464265539532,0.7128776216241466,saturated,0.9785714285714284,0.9666666666666666,0.1,-0.0504431494472501
kumo,kumo/quantumenv-t4-a6-v1-s1,quantumenv-t4-a6-v1-s1,0.962899139417021,0.9623464265539527,0.18788281306031435,0.7128776216241467,saturated,0.9571428571428572,0.936842105263158,0.1952340735893832,-0.0504431494472501
kumo,kumo/narrativedetectenv-t4-a6-v1-s1,narrativedetectenv-t4-a6-v1-s1,0.962899139417021,0.9623464265539531,0.10424185770517992,0.7128776216241467,saturated,0.9785714285714284,0.96,0.1083205120618128,-0.0504431494472501
kumo,kumo/oskernelenv-t4-a6-v1-s1,oskernelenv-t4-a6-v1-s1,0.962899139417021,0.9623464265539531,0.10136093904780831,0.7128776216241466,saturated,0.9785714285714284,0.9625,0.1053268721647044,-0.0504431494472501
kumo,kumo/storageenv-t4-a6-v1-s0,storageenv-t4-a6-v1-s0,0.962899139417021,0.9623464265539531,0.09623464265539532,0.7128776216241466,saturated,0.9785714285714284,0.9666666666666666,0.1,-0.0504431494472501
kumo,kumo/stellarenv-t4-a6-v1-s0,stellarenv-t4-a6-v1-s0,0.962899139417021,0.962346426553953,0.1013609390478083,0.7128776216241467,saturated,0.9785714285714284,0.9625,0.1053268721647044,-0.0504431494472501
kumo,kumo/theatricalenv-t4-a6-v1-s0,theatricalenv-t4-a6-v1-s0,0.962899139417021,0.9623464265539531,0.09394140653015721,0.7128776216241467,saturated,0.9785714285714284,0.9684210526315788,0.0976170367946916,-0.0504431494472501
kumo,kumo/caridentificationenv-t4-a6-v1-s0,caridentificationenv-t4-a6-v1-s0,0.962899139417021,0.9623464265539531,0.09623464265539532,0.7128776216241466,saturated,0.9785714285714284,0.9666666666666666,0.1,-0.0504431494472501
kumo,kumo/circusactenv-t4-a6-v1-s1,circusactenv-t4-a6-v1-s1,0.962899139417021,0.9623464265539527,0.1974009798600549,0.7128776216241467,saturated,0.9571428571428572,0.9294117647058824,0.2051246561666199,-0.0504431494472501
kumo,kumo/coffeeenv-t4-a6-v1-s1,coffeeenv-t4-a6-v1-s1,0.962899139417021,0.962346426553953,0.09870048993002742,0.7128776216241467,saturated,0.9785714285714284,0.9647058823529412,0.1025623280833099,-0.0504431494472501
lawbench,lawbench/lawbench-3-6-6-zero-shot,lawbench-3-6-6-zero-shot,0.9628566242918096,0.9623108073604913,0.1332493318892522,0.7456741634838316,medium,0.6601785714285714,0.6571153846153847,0.1384680821103318,0.1008749997569859
ineqmath,ineqmath/77,77,0.96192713016779,0.9610585413831142,0.2656254062886284,0.8394748916281357,easy,0.8857142857142858,0.8769230769230769,0.2763883726649489,-0.0820027735644173
humanevalfix,humanevalfix/python-125,python-125,0.9618442008401802,0.9612597832161676,0.1837570960300523,0.8591044263066311,saturated,0.9571428571428572,0.9555555555555556,0.1911627837120583,-0.0438949320787507
ineqmath,ineqmath/49,49,0.9613688334650472,0.9604877671889189,0.1969855411340971,0.8389818029005293,easy,0.9065476428571428,0.899359,0.2050890681415122,-0.0902308157322299
mmmlu,mmmlu/mmmlu-ar-xy-00005,mmmlu-ar-xy-00005,0.9612713224312652,0.960548266416013,0.3547888416809772,0.7564606101994598,medium,0.6630952499999999,0.6580247037037038,0.3693607641443791,-0.0724502178496593
humanevalfix,humanevalfix/python-138,python-138,0.9601246681019491,0.9595144606976402,0.14554984911724514,0.8575860541637499,saturated,0.9642857142857144,0.9642857142857144,0.151691147011395,-0.045310413894431
humanevalfix,humanevalfix/python-21,python-21,0.9601246681019491,0.9595144606976402,0.14554984911724514,0.8575860541637499,saturated,0.9642857142857144,0.9642857142857144,0.151691147011395,-0.045310413894431
mmmlu,mmmlu/mmmlu-ar-xy-00002,mmmlu-ar-xy-00002,0.9597153332979297,0.9589638407386615,0.3924979091605184,0.7552240640540233,medium,0.6904761785714287,0.6666666538461539,0.4092937527844521,-0.1475767569619508
